steamid	appid	playtime_forever
76561197960270194	10180	620
76561197960269213	249990	95
76561197960270194	10190	3935
76561197960269213	250400	162
76561197960270194	24960	5139
76561197960269213	108600	464
76561197960269213	211820	2811
76561197960269213	236430	5713
76561197960269213	224480	193
76561197960270194	620	1112
76561197960270194	1250	351
76561197960269213	304930	101
76561197960269213	206420	647
76561197960269213	222900	2118
76561197960269213	440	97606
76561197960269213	630	4044
76561197960269213	24200	82
76561197960269213	224260	218
76561197960270194	105600	361
76561197960270194	20920	60
76561197960270194	44320	1609
76561197960270194	98200	283
76561197960270194	200110	1759
76561197960270194	42990	445
76561197960270194	42680	772
76561197960270194	42690	1534
76561197960270194	104700	21699
76561197960270194	204880	2881
76561197960270194	49520	195
76561197960270194	730	15374
76561197960270194	200710	104
76561197960270194	113400	23070
76561197960270194	232910	91
76561197960270194	218620	176
76561197960270194	243470	352
76561197960270194	209170	93
76561197960270194	221100	3897
76561197960270194	301520	1723
76561197960270194	304930	3450
76561197960270194	200510	69
76561197960270194	440	3939
76561197960269225	10	94
76561197960270194	570	3186
76561197960270194	630	290
76561197960270194	24200	3082
76561197960270194	202090	110
76561197960270194	209870	2324
76561197960270194	271290	213
76561197960270194	245550	530
76561197960269225	220	114
76561197960269225	240	1029
76561197960269225	280	1127
76561197960269225	320	259
76561197960269682	240	194
76561197960269682	4540	3048
76561197960269682	4550	8602
76561197960269682	500	778
76561197960269682	8980	168
76561197960269682	17450	7454
76561197960269682	550	1774
76561197960269682	47900	4920
76561197960269682	200710	1909
76561197960269682	730	126
76561197960269682	570	309
76561197960269682	630	365
76561197960269245	10	8869
76561197960269245	240	1113
76561197960269245	4760	327
76561197960269245	7940	850
76561197960269245	22000	123
76561197960269245	10500	2387
76561197960269245	21910	331
76561197960269245	3590	713
76561197960269245	7830	1936
76561197960269245	33900	117
76561197960269245	33210	3092
76561197960269245	10180	710
76561197960269245	10190	3945
76561197960269245	3130	562
76561197960269245	550	328
76561197960269245	22370	193
76561197960269245	33340	108
76561197960269245	48700	348
76561197960269245	47540	866
76561197960269245	22380	1194
76561197960269245	47810	811
76561197960269245	47890	1405
76561197960269245	64000	1038
76561197960269245	34330	1261
76561197960269245	620	754
76561197960269245	28050	6840
76561197960269245	72850	6404
76561197960269245	48240	76
76561197960269245	203140	585
76561197960269245	204100	299
76561197960269245	730	20731
76561197960269245	202170	1406
76561197960269245	205100	115
76561197960269245	208480	2936
76561197960269245	220240	681
76561197960269245	221380	79
76561197960269245	8870	769
76561197960269245	231430	226
76561197960269245	214950	154
76561197960269245	43160	667
76561197960269245	206420	249
76561197960269245	218620	7093
76561197960269245	252490	3560
76561197960269245	242050	3087
76561197960269245	243470	154
76561197960269245	570	6148
76561197960269245	245550	125
76561197960270107	240	58467
76561197960270107	300	214
76561197960270107	4420	150
76561197960270107	9460	190
76561197960270107	15120	1034
76561197960270107	13700	339
76561197960270107	7760	141
76561197960270107	19900	4508
76561197960270107	500	458
76561197960270107	17460	552
76561197960270107	15620	214
76561197960270107	24740	4590
76561197960270107	21900	714
76561197960270107	21660	86
76561197960270107	10180	562
76561197960270107	10190	7688
76561197960270107	550	432
76561197960270107	10680	126
76561197960270107	47700	419
76561197960270107	24960	7748
76561197960270107	34010	389
76561197960270107	47810	260
76561197960270107	58540	478
76561197960270107	72300	87
76561197960270107	42910	339
76561197960270107	97100	1040
76561197960270107	55150	371
76561197960270107	7520	589
76561197960270107	204880	612
76561197960270107	97330	1768
76561197960270107	730	17362
76561197960270107	220240	2185
76561197960270107	17080	64
76561197960270107	218230	32589
76561197960270107	21690	143
76561197960270107	72850	96
76561197960270107	39140	910
76561197960270107	213850	3105
76561197960270107	50300	238
76561197960270107	200510	196
76561197960270107	252490	39285
76561197960270107	209160	328
76561197960270107	209170	962
76561197960270107	221100	866
76561197960270107	223410	343
76561197960270107	295550	73
76561197960270107	227700	191
76561197960270107	440	347
76561197960270107	630	302
76561197960270107	17550	127
76561197960270107	39120	15340
76561197960270107	209870	103
76561197960270107	237310	101
76561197960270107	242720	439
76561197960268492	10	187
76561197960268492	240	15043
76561197960268492	300	119
76561197960268492	380	360
76561197960268492	4540	119
76561197960268492	4550	802
76561197960268492	7670	1081
76561197960268492	420	559
76561197960268492	400	232
76561197960268492	12900	1685
76561197960268492	9460	183
76561197960268492	15100	1524
76561197960268492	12750	372
76561197960268492	17300	1099
76561197960268492	17330	421
76561197960268492	500	550
76561197960268492	13530	266
76561197960268492	18500	1256
76561197960268492	12210	5980
76561197960268492	17470	1096
76561197960268492	17410	1247
76561197960268492	11440	75
76561197960268492	13210	842
76561197960268492	24740	588
76561197960268492	26800	356
76561197960268492	16720	65
76561197960268492	9870	144
76561197960268492	35700	109
76561197960268492	24870	795
76561197960268492	41500	142
76561197960268492	20900	88
76561197960268492	550	206
76561197960269468	440	206
76561197960268492	24960	299
76561197960268492	43110	112
76561197960268492	35140	1693
76561197960268492	42640	232
76561197960268492	50130	950
76561197960268492	32360	624
76561197960268492	32460	654
76561197960268492	40800	164
76561197960268492	38720	213
76561197960268492	47870	1691
76561197960268492	620	679
76561197960268492	72200	110
76561197960268492	19680	82
76561197960268492	65730	93
76561197960268492	9200	151
76561197960268492	41070	80
76561197960268492	108800	130
76561197960268492	204100	82
76561197960268492	96300	77
76561197960268492	211420	105
76561197960268492	730	1231
76561197960268492	200260	3130
76561197960268492	208500	85
76561197960268492	214560	149
76561197960268492	232950	102
76561197960268492	440	177
76561197960268492	630	94
76561197960268492	17700	377
76561197960269404	10	36270
76561197960269404	240	700
76561197960269404	300	4597
76561197960269404	4000	776
76561197960269404	1250	428
76561197960269404	10190	453
76561197960269404	24960	2374
76561197960269404	12210	274
76561197960269404	12220	820
76561197960269404	40800	127
76561197960269404	63710	104
76561197960269404	65800	4298
76561197960269404	730	88094
76561197960269404	8870	90
76561197960269404	211820	690
76561197960269404	221100	712
76561197960269404	440	252
76561197960269404	570	47589
76561197960270280	10	135
76561197960270280	20	718
76561197960270280	30	118
76561197960270280	220	189
76561197960270280	240	189
76561197960269861	10	16493
76561197960270280	300	134
76561197960269861	30	13417
76561197960270280	1200	71
76561197960269861	8230	61
76561197960270288	420	92
76561197960270280	4700	66
76561197960270288	500	502
76561197960270280	4000	467
76561197960270288	620	499
76561197960270288	94200	103
76561197960270288	42690	12738
76561197960270280	2600	91
76561197960270288	65800	760
76561197960270288	211420	104
76561197960270288	207380	193
76561197960270288	49520	1632
76561197960270288	4920	2204
76561197960270288	231430	905
76561197960270288	208610	1688
76561197960270288	245170	885
76561197960270288	239070	252
76561197960270288	211820	115
76561197960270288	268750	711
76561197960270288	550	708
76561197960270288	440	52199
76561197960270288	630	244
76561197960270280	4540	1292
76561197960270288	226320	4870
76561197960270280	4760	110
76561197960270280	7940	129
76561197960270280	2500	93
76561197960270280	11200	120
76561197960270280	12110	290
76561197960270280	8500	189
76561197960270280	7670	571
76561197960270280	13230	957
76561197960270280	15500	117
76561197960270280	7760	61
76561197960270280	17300	542
76561197960270280	20900	4343
76561197960270280	18300	111
76561197960270280	500	121
76561197960270280	22100	543
76561197960270280	18500	3782
76561197960270280	12210	336
76561197960270280	17460	3111
76561197960270280	17470	712
76561197960270280	25800	209
76561197960270280	16600	65
76561197960270280	22200	66
76561197960270280	1250	17424
76561197960270280	22330	184
76561197960270280	22320	105
76561197960270280	35700	210
76561197960270280	25890	267
76561197960270280	39800	196
76561197960270280	40300	187
76561197960270280	10190	182
76561197960270280	8980	2392
76561197960270280	41500	637
76561197960270280	40400	137
76561197960270280	39540	145
76561197960270280	550	417
76561197960270103	10	410
76561197960270280	41000	642
76561197960269132	240	5150
76561197960270280	22370	163
76561197960270280	45100	129
76561197960270280	45300	109
76561197960270280	8850	68
76561197960270280	44200	126
76561197960270280	37030	180
76561197960270280	6880	63
76561197960270280	35140	112
76561197960270280	48700	5906
76561197960270280	45400	149
76561197960270280	46750	182
76561197960270280	45000	255
76561197960270280	33680	210
76561197960270280	42960	154
76561197960270280	57300	849
76561197960269339	10	6001
76561197960270280	63800	186
76561197960269339	240	554
76561197960270280	35130	101
76561197960270280	10500	87
76561197960269339	300	64
76561197960270280	34030	106
76561197960269339	42650	346
76561197960269339	1250	580
76561197960269339	22600	430
76561197960269339	70600	285
76561197960269339	24240	151
76561197960269339	65800	704
76561197960269339	730	811
76561197960269339	201790	677
76561197960269339	238960	34653
76561197960269339	35720	263
76561197960270280	22380	83
76561197960269339	440	78
76561197960269339	17510	91
76561197960269548	240	2653
76561197960269548	300	1572
76561197960270280	90500	62
76561197960270280	62000	102
76561197960270280	40800	74
76561197960270280	31700	63
76561197960269548	730	69
76561197960270280	57800	69
76561197960270280	49600	360
76561197960269548	440	4969
76561197960270280	63700	129
76561197960269548	570	180
76561197960270280	41800	146
76561197960270280	38720	63
76561197960270280	93200	102
76561197960270280	27000	108
76561197960270280	227560	320
76561197960270280	38600	139
76561197960270280	70100	128
76561197960270280	42910	273
76561197960270280	48950	68
76561197960270280	34330	283
76561197960270280	91900	153
76561197960270280	63000	62
76561197960270280	91600	142
76561197960270280	70000	131
76561197960270280	91200	254
76561197960270280	620	481
76561197960270280	92000	236
76561197960270280	72200	1179
76561197960270280	99400	115
76561197960270280	48720	109
76561197960270280	45450	84
76561197960270280	105600	824
76561197960270280	20920	463
76561197960270280	91700	1936
76561197960270280	7530	100
76561197960270280	57900	68
76561197960270280	46540	91
76561197960270280	107310	116
76561197960270280	35450	516
76561197960270280	107100	601
76561197960270280	8930	429
76561197960270256	10	3008
76561197960270280	107200	270
76561197960270280	28050	1744
76561197960269253	10	176
76561197960270256	220	702
76561197960270256	240	21408
76561197960270280	41070	613
76561197960270256	300	3250
76561197960270280	57690	448
76561197960270256	8000	105
76561197960270256	7940	1330
76561197960270256	22000	782
76561197960270280	73210	85
76561197960270256	10090	2533
76561197960269253	240	787
76561197960270256	22120	145
76561197960269253	22180	126
76561197960270256	8190	439
76561197960270256	12210	74
76561197960270280	111400	119
76561197960270256	400	170
76561197960270280	24240	479
76561197960270256	620	603
76561197960270280	58230	85
76561197960270256	57900	688
76561197960270280	17710	166
76561197960270256	24740	87
76561197960270256	47870	81
76561197960270256	45770	89
76561197960270280	98200	110
76561197960270256	67370	457
76561197960270280	92800	122
76561197960270256	207610	832
76561197960270256	50300	317
76561197960270280	65800	745
76561197960270256	115320	257
76561197960270280	102600	1125
76561197960270256	202170	289
76561197960270280	201280	314
76561197960270256	730	13638
76561197960270256	200260	85
76561197960270256	205100	127
76561197960270280	98400	128
76561197960270256	214560	63
76561197960270280	200910	238
76561197960270280	113200	177
76561197960270256	232910	177
76561197960270256	203160	658
76561197960270256	8870	664
76561197960270256	72850	156
76561197960270256	214770	130
76561197960270256	237630	119
76561197960270256	209000	121
76561197960270256	243450	245
76561197960270280	72850	6275
76561197960270280	55230	647
76561197960270280	98800	98
76561197960270256	440	9898
76561197960270280	15560	79
76561197960270256	245550	92
76561197960270280	201570	94
76561197960270280	22350	177
